"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"2026-01-01 01:40:00",39671,12.22,7.798,3.93609,3.890497,3.989984,3.993646,3.940576,4.025262,4.07406,4.081842,4.051721,4.038385,11.94501,91.62558,4.205544,11.66261,88.99372,4.006805,260101,14003,3.953,22.67,37.92,24.65,94.05,12.34,4.7,18.79,1.42,1.33,5.46,17.56,5.26,3.17,2.234,6.13,10.98,1.19,13.06813,4.025727
"2026-01-01 01:50:00",39672,12.21,7.794,3.929529,3.875665,3.982232,4.009546,3.956872,4.028436,4.048852,4.040704,4.002893,3.987817,11.88205,91.13634,4.202843,11.65084,88.78334,3.955208,260101,15003,3.937,22.66,37.91,24.64,94.07,12.35,4.78,19.11,1.4,1.31,5.46,17.55,5.25,3.17,2.236,6.13,10.97,1.19,13.0785,3.968355
"2026-01-01 02:00:00",39673,12.22,7.768,3.938318,3.873346,3.97381,3.994531,3.948907,4.000757,4.020624,4.02572,3.97915,3.973199,11.94938,91.50853,4.142822,11.65895,88.84191,3.953865,260101,20003,3.936,22.66,37.92,24.65,92.34,12.12,4.89,19.57,1.47,1.38,5.43,17.49,5.04,3.17,2.235,6.13,10.97,1.19,13.0776,3.961507
"2026-01-01 02:10:00",39674,12.22,7.727,3.933069,3.880456,3.98269,3.995844,3.938867,3.974298,3.998315,4.004572,3.973901,3.951074,12.0006,91.83252,4.114555,11.58691,88.2164,3.920967,260101,21003,3.943,22.66,37.9,24.64,93.48,12.27,4.8,19.2,1.22,1.14,5.49,17.63,5.21,3.17,2.235,6.13,10.96,1.19,13.07991,3.933672
"2026-01-01 02:20:00",39675,12.23,7.69,3.924585,3.879602,3.984155,3.996454,3.931726,3.969018,3.99679,4.005456,3.985284,3.952356,11.97047,91.63404,4.127861,11.57982,88.17746,3.927383,260101,22003,3.956,22.67,37.9,24.64,93.99,12.33,4.95,19.82,1.5,1.41,5.46,17.55,5.04,3.17,2.231,6.13,10.95,1.21,13.07601,3.939528
"2026-01-01 02:30:00",39676,12.23,7.613,3.914056,3.876214,3.982751,3.992212,3.925622,3.967615,4.001978,4.014306,3.972223,3.947015,11.88034,90.95002,4.130379,11.54862,87.90705,3.913216,260101,23003,3.939,22.66,37.91,24.64,93.89,12.33,4.74,18.97,1.31,1.23,5.43,17.48,5.06,3.17,2.234,6.13,10.95,1.21,13.07015,3.932716
"2026-01-01 02:40:00",39677,12.21,7.569,3.927606,3.879816,3.979425,3.989282,3.923578,3.963739,3.996972,4.007959,3.979425,3.952875,12.00412,91.8412,4.106995,11.48505,87.44991,3.924858,260101,24003,3.941,22.67,37.92,24.65,92.77,12.18,5.01,20.06,1.49,1.4,5.45,17.53,5.3,3.17,2.236,6.13,10.94,1.21,13.07001,3.939706
"2026-01-01 02:50:00",39678,12.2,7.555,3.921289,3.872247,3.967645,3.984399,3.921075,3.958185,3.99389,4.007074,3.980402,3.948785,11.99888,91.8104,4.11087,11.56638,88.03749,3.911201,260101,25003,3.932,22.67,37.93,24.65,93.69,12.3,4.89,19.58,1.51,1.42,5.47,17.57,4.92,3.17,2.236,6.13,10.93,1.21,13.06867,3.934204
"2026-01-01 03:00:00",39679,12.2,7.554,3.911615,3.863641,3.959619,3.971429,3.910913,3.949609,3.989404,4.003198,3.97323,3.948724,11.92945,91.27076,4.10733,11.42865,86.99337,3.91304,260101,30003,3.921,22.65,37.91,24.64,93.8,12.32,4,15.96,1.17,1.09,5.46,17.55,5,3.18,2.237,6.13,10.93,1.21,13.07389,3.934395
"2026-01-01 03:10:00",39680,12.19,7.57,3.90487,3.855188,3.9526,3.970056,3.905725,3.947687,3.981653,3.992883,3.964227,3.945764,11.90367,91.07232,4.106827,11.45346,87.16876,3.907135,260101,31003,3.919,22.65,37.91,24.64,93.65,12.3,4.83,19.33,1.41,1.33,5.44,17.49,5.59,3.17,2.233,6.13,10.92,1.2,13.07723,3.931666
"2026-01-01 03:20:00",39681,12.18,7.585,3.908838,3.85827,3.951746,3.961145,3.896204,3.940362,3.980981,3.990533,3.965356,3.93783,11.93971,91.32154,4.095718,11.50897,87.5905,3.906807,260101,32003,3.924,22.64,37.89,24.63,93.78,12.32,4.69,18.78,1.37,1.28,5.45,17.53,5.16,3.17,2.233,6.13,10.92,1.2,13.07504,3.923137
"2026-01-01 03:30:00",39682,12.18,7.594,3.896173,3.849084,3.928278,3.935998,3.876092,3.929284,3.984491,3.993097,3.958398,3.93609,12.02392,91.98664,4.104469,11.51195,87.60856,3.904785,260101,33003,3.911,22.64,37.9,24.64,93.19,12.24,6.28,25.18,1.46,1.38,5.45,17.54,5.35,3.17,2.231,6.13,10.92,1.2,13.07544,3.919291
"2026-01-01 03:40:00",39683,12.19,7.573,3.882043,3.827142,3.919275,3.928674,3.8612,3.913019,3.980096,3.989984,3.958612,3.935632,11.96508,91.52848,4.101089,11.52348,87.69876,3.905952,260101,34003,3.882,22.62,37.91,24.64,93.57,12.3,4.65,18.62,1.25,1.16,5.47,17.56,5.33,3.17,2.233,6.13,10.91,1.2,13.07213,3.919932
"2026-01-01 03:50:00",39684,12.17,7.537,3.881158,3.841974,3.934076,3.928064,3.859552,3.902094,3.970148,3.978357,3.950372,3.92724,11.96932,91.49813,4.075012,11.63731,88.54991,3.899376,260101,35003,3.901,22.63,37.9,24.64,93.45,12.28,4.36,17.43,1.19,1.11,5.45,17.53,5.14,3.17,2.235,6.13,10.91,1.2,13.07065,3.91179
"2026-01-01 04:00:00",39685,12.15,7.503,3.882654,3.826959,3.936578,3.939386,3.868066,3.909204,3.962549,3.97619,3.9508,3.93197,11.99195,91.67519,4.076698,11.62541,88.46759,3.902916,260101,40003,3.885,22.61,37.89,24.63,93.66,12.32,4.26,17.05,1.14,1.05,5.44,17.51,5.04,3.17,2.234,6.13,10.91,1.2,13.07184,3.917831
"2026-01-01 04:10:00",39686,12.16,7.51,3.849359,3.830926,3.929986,3.941797,3.86654,3.901758,3.958978,3.972223,3.953332,3.932367,12.04916,92.083,4.064575,11.67891,88.87774,3.904266,260101,41003,3.895,22.62,37.89,24.63,93.68,12.31,4.12,16.45,1.09,1.01,5.44,17.51,4.99,3.17,2.232,6.13,10.9,1.2,13.07869,3.918172
"2026-01-01 04:20:00",39687,12.14,7.567,3.858758,3.813104,3.908716,3.916162,3.840204,3.871698,3.93078,3.962549,3.952325,3.932306,12.14066,92.69743,4.029716,11.60432,88.31291,3.905449,260101,42003,3.872,22.6,37.9,24.63,93.75,12.33,4.71,18.86,1.4,1.31,5.45,17.52,5,3.17,2.236,6.13,10.86,1.2,13.06518,3.918772
"2026-01-01 04:30:00",39688,12.11,7.653,3.869104,3.814966,3.906671,3.90896,3.832483,3.881494,3.94909,3.968164,3.947198,3.927332,12.12665,92.65186,4.054977,11.60612,88.31831,3.901917,260101,43003,3.878,22.59,37.87,24.62,93.69,12.32,4.34,17.37,1.19,1.11,5.44,17.49,5.26,3.18,2.237,6.13,10.83,1.2,13.07236,3.913017
"2026-01-01 04:40:00",39689,12.1,7.724,3.865503,3.821191,3.906366,3.909356,3.831628,3.880975,3.939416,3.948053,3.92901,3.92663,12.21215,93.25273,4.033592,11.6376,88.55438,3.900398,260101,44003,3.879,22.61,37.89,24.63,93.67,12.32,4.41,17.62,1.42,1.33,5.45,17.53,6.12,3.18,2.238,6.13,10.79,1.2,13.07058,3.910563
"2026-01-01 04:50:00",39690,12.09,7.785,3.869256,3.802179,3.901025,3.905145,3.83172,3.876672,3.924829,3.9461,3.921747,3.920618,12.22408,93.33923,4.031738,11.64006,88.56166,3.8955,260101,45003,3.865,22.59,37.89,24.63,93.6,12.31,4.24,16.95,1.21,1.13,5.44,17.5,5.06,3.17,2.237,6.13,10.78,1.2,13.05432,3.906459
"2026-01-01 05:00:00",39691,12.12,7.842,3.848291,3.800714,3.88305,3.898309,3.838434,3.880578,3.919488,3.935358,3.911859,3.892389,12.15192,92.78958,4.032242,11.74526,89.26892,3.855988,260101,50003,3.855,22.59,37.89,24.63,93.7,12.33,4.11,16.43,1.08,1,5.45,17.54,5.14,3.16,2.23,6.13,10.81,1.19,13.0617,3.873168
"2026-01-01 05:10:00",39692,12.07,7.91,3.837182,3.785638,3.883691,3.888574,3.816186,3.848169,3.894922,3.900964,3.88476,3.868585,12.10152,92.34053,4.005791,11.74252,89.18641,3.829811,260101,51003,3.852,22.59,37.9,24.63,93.62,12.32,4.21,16.84,1.23,1.15,5.45,17.53,4.94,3.18,2.238,6.13,10.76,1.19,13.06778,3.852734
"2026-01-01 05:20:00",39693,12.08,7.974,3.834955,3.782159,3.866479,3.870752,3.798608,3.835199,3.879388,3.885797,3.865442,3.850641,12.18432,92.92247,3.985405,11.7229,88.99821,3.813072,260101,52003,3.839,22.58,37.9,24.63,93,12.24,4.51,18.05,1.23,1.15,5.45,17.53,4.98,3.18,2.243,6.13,10.77,1.19,13.07558,3.834289
"2026-01-01 05:30:00",39694,12.06,8.03,3.828973,3.772821,3.864923,3.871362,3.798273,3.83291,3.877862,3.89126,3.866693,3.847864,12.18969,92.95343,3.981361,11.74919,89.18784,3.808853,260101,53003,3.832,22.56,37.88,24.62,93.59,12.32,4.11,16.43,1.09,1.01,5.47,17.57,4.95,3.18,2.243,6.13,10.76,1.19,13.08278,3.833447
"2026-01-01 05:40:00",39695,12.1,8.06,3.823358,3.776086,3.871179,3.880487,3.810388,3.849969,3.896844,3.902429,3.876733,3.848688,12.27273,93.64486,4.004944,11.75135,89.20384,3.808693,260101,54003,3.837,22.57,37.88,24.62,93.75,12.34,4.73,18.91,1.32,1.24,5.44,17.51,5.09,3.19,2.245,6.13,10.81,1.19,13.07221,3.835186
"2026-01-01 05:50:00",39696,12.08,8.08,3.837976,3.787164,3.873315,3.88006,3.808954,3.843134,3.892694,3.898431,3.874414,3.850152,12.19662,93.06227,4.004265,11.77729,89.40781,3.811729,260101,55003,3.85,22.58,37.88,24.62,93.87,12.35,3.68,14.7,1.06,0.99,5.46,17.54,5.21,3.18,2.244,6.13,10.78,1.19,13.05732,3.836205
"2026-01-01 06:00:00",39697,12.1,8.09,3.841058,3.786584,3.874017,3.880518,3.809198,3.848199,3.894403,3.90069,3.877222,3.85116,12.23023,93.32188,4.005455,11.77327,89.39501,3.819176,260101,60003,3.846,22.57,37.87,24.61,93.75,12.34,4.24,16.97,1.13,1.05,5.44,17.49,5.11,3.19,2.245,6.13,10.81,1.19,13.05408,3.837496
"2026-01-01 06:10:00",39698,12.11,8.1,3.833764,3.78045,3.871026,3.877832,3.806818,3.850458,3.902124,3.919488,3.895502,3.864099,12.24126,93.4084,4.00647,11.78315,89.49434,3.829475,260101,61003,3.848,22.58,37.89,24.63,93.85,12.35,4.48,17.92,1.3,1.22,5.45,17.53,5.25,3.19,2.244,6.13,10.82,1.19,13.05929,3.851279
"2026-01-01 06:20:00",39699,12.12,8.07,3.821527,3.784906,3.859857,3.875482,3.807153,3.859155,3.912408,3.929102,3.906183,3.880578,12.11968,92.4908,4.010689,11.7423,89.2303,3.849075,260101,62003,3.835,22.57,37.89,24.63,93.82,12.35,4.95,19.81,1.49,1.4,5.45,17.54,4.99,3.19,2.249,6.13,10.82,1.19,13.07171,3.869738
"2026-01-01 06:30:00",39700,12.11,8.05,3.822198,3.783166,3.872247,3.879358,3.813165,3.860101,3.910272,3.926263,3.88714,3.875848,12.00011,91.56958,4.006966,11.70088,88.89544,3.840622,260101,63003,3.838,22.58,37.89,24.63,93.62,12.32,4.05,16.2,1.26,1.18,5.45,17.54,5.06,3.19,2.251,6.13,10.82,1.19,13.07052,3.862037
"2026-01-01 06:40:00",39701,12.11,8.04,3.816003,3.777551,3.876184,3.893518,3.823602,3.85589,3.903406,3.9125,3.885187,3.866998,12.01961,91.71578,4.005959,11.70643,88.91207,3.829643,260101,64003,3.835,22.58,37.89,24.63,93.52,12.31,4.14,16.53,1.08,1,5.46,17.55,4.99,3.19,2.249,6.13,10.81,1.19,13.08012,3.849852
"2026-01-01 06:50:00",39702,12.11,8.03,3.813379,3.7669,3.871637,3.881311,3.815881,3.84823,3.904352,3.914514,3.890832,3.868677,12.09481,92.28961,4.005959,11.71103,88.94582,3.829147,260101,65003,3.826,22.56,37.88,24.62,93.52,12.32,3.9,15.57,1.03,0.95,5.45,17.52,4.99,3.18,2.243,6.13,10.81,1.2,13.0823,3.850545
"2026-01-01 07:00:00",39703,12.1,7.999,3.823785,3.769556,3.86886,3.875208,3.807642,3.841638,3.900751,3.915643,3.89364,3.871301,12.13315,92.57737,4.003929,11.75916,89.31571,3.830994,260101,70003,3.828,22.58,37.91,24.64,93.55,12.32,4.59,18.36,1.33,1.25,5.45,17.52,5.93,3.2,2.253,6.13,10.8,1.2,13.06237,3.857494
"2026-01-01 07:10:00",39704,12.11,7.96,3.808374,3.762323,3.859704,3.867426,3.801965,3.83938,3.895349,3.915857,3.893518,3.869378,12.16336,92.7945,3.998543,11.73705,89.14482,3.829811,260101,71003,3.817,22.56,37.88,24.63,93.54,12.32,4.49,17.94,1.28,1.19,5.46,17.55,4.99,3.2,2.254,6.13,10.81,1.2,13.06135,3.853115
"2026-01-01 07:20:00",39705,12.1,7.95,3.802332,3.760461,3.859369,3.878198,3.810205,3.846368,3.894891,3.915094,3.892267,3.865686,12.07146,92.1081,4.004616,11.71828,89.00228,3.829811,260101,72003,3.822,22.56,37.89,24.63,93.39,12.3,5.75,23.03,1.34,1.26,5.45,17.52,5.35,3.2,2.256,6.13,10.82,1.2,13.06183,3.851905
"2026-01-01 07:30:00",39706,12.11,7.965,3.811884,3.782648,3.879388,3.888452,3.817743,3.853692,3.902246,3.915155,3.89184,3.86712,12.15155,92.72186,4.005615,11.72393,89.04933,3.831505,260101,73003,3.855,22.59,37.9,24.63,93.41,12.29,4.03,16.1,1.4,1.32,5.45,17.53,5.23,3.2,2.258,6.13,10.8,1.2,13.06131,3.853781
"2026-01-01 07:40:00",39707,12.15,7.984,3.808648,3.772882,3.875635,3.88482,3.816217,3.855127,3.906335,3.916803,3.896204,3.87417,12.16758,92.85072,4.008316,11.62745,88.3253,3.83522,260101,74003,3.844,22.58,37.89,24.63,93.16,12.26,4.65,18.58,1.38,1.29,5.43,17.47,4.96,3.21,2.259,6.13,10.9,1.2,13.07846,3.862391
"2026-01-01 07:50:00",39708,12.22,7.978,3.818994,3.762201,3.877344,3.88659,3.819299,3.859033,3.905634,3.918664,3.894586,3.871576,12.11235,92.45147,4.017426,11.68668,88.7667,3.831665,260101,75003,3.833,22.58,37.9,24.64,93.36,12.29,4.48,17.93,1.24,1.15,5.45,17.54,4.94,3.21,2.26,6.13,11,1.2,13.07572,3.856964
"2026-01-01 08:00:00",39709,12.18,7.963,3.810815,3.755762,3.856836,3.889154,3.822229,3.856927,3.900476,3.91485,3.892511,3.869562,12.10999,92.40928,4.007477,11.54915,87.7194,3.83049,260101,80003,3.815,22.56,37.89,24.63,93.42,12.31,5.42,21.72,1.41,1.33,5.47,17.57,4.97,3.21,2.263,6.12,11.03,1.2,13.07657,3.855495
"2026-01-01 08:10:00",39710,12.37,7.972,3.816766,3.754236,3.860712,3.887872,3.818872,3.850916,3.899316,3.913385,3.89364,3.869531,12.02861,91.78118,4.004616,11.65003,88.48679,3.830994,260101,81003,3.818,22.57,37.91,24.64,93.42,12.3,4.47,17.88,1.25,1.16,5.47,17.56,5,3.21,2.264,6.13,11.15,1.2,13.07044,3.856134
"2026-01-01 08:20:00",39711,12.56,8.01,3.813196,3.748773,3.87066,3.879419,3.813074,3.848169,3.903436,3.916498,3.896112,3.87417,12.0519,91.96144,4.005615,11.67903,88.73682,3.843666,260101,82003,3.809,22.58,37.93,24.65,93.47,12.31,4.15,16.59,1.35,1.27,5.45,17.51,4.84,3.21,2.265,6.13,11.35,1.2,13.06023,3.861248
"2026-01-01 08:30:00",39712,12.62,8.09,3.802301,3.737573,3.846796,3.870569,3.803705,3.860071,3.913232,3.921564,3.899469,3.876978,12.21183,93.18377,4.00647,11.53241,87.62319,3.843826,260101,83003,3.795,22.54,37.88,24.62,93.55,12.33,4.52,18.1,1.26,1.18,5.46,17.54,4.96,3.21,2.26,6.13,11.41,1.19,13.06383,3.864309
"2026-01-01 08:40:00",39713,12.91,8.16,3.834375,3.747766,3.84057,3.859888,3.806054,3.863611,3.924249,3.930017,3.927423,3.896142,12.1162,92.46216,4.009827,11.68855,88.88832,3.877434,260101,84003,3.798,22.54,37.88,24.62,93.73,12.35,5.13,20.54,1.45,1.36,5.45,17.53,5.08,3.21,2.264,6.13,11.64,1.19,13.05505,3.887042
"2026-01-01 08:50:00",39714,12.92,8.27,3.83352,3.760248,3.850458,3.8565,3.801599,3.865076,3.927514,3.938318,3.922601,3.895685,12.10445,92.35726,4.003433,11.55592,87.83506,3.858185,260101,85003,3.81,22.56,37.9,24.64,93.67,12.34,4.4,17.58,1.22,1.14,5.45,17.52,5.22,3.22,2.267,6.13,11.75,1.19,13.07617,3.882112
"2026-01-01 09:00:00",39715,13.43,8.39,3.838892,3.754694,3.84765,3.853418,3.792016,3.84292,3.894159,3.909265,3.885492,3.874261,12.17693,92.88706,3.994003,11.62452,88.2888,3.829147,260101,90003,3.806,22.54,37.87,24.62,93.71,12.35,4.07,16.26,1.13,1.05,5.43,17.48,4.98,3.22,2.268,6.13,12.26,1.19,13.08104,3.85253
"2026-01-01 09:10:00",39716,13.37,8.51,3.874811,3.764459,3.853906,3.854089,3.785882,3.826257,3.86828,3.880609,3.862726,3.862298,12.165,92.75938,3.978989,11.73059,89.03559,3.804131,260101,91003,3.818,22.58,37.92,24.65,93.74,12.35,4.05,16.16,1.16,1.08,5.44,17.51,5.15,3.22,2.272,6.13,12.23,1.19,13.07446,3.835376
"2026-01-01 09:20:00",39717,13.73,8.65,3.882684,3.755487,3.84472,3.853723,3.774927,3.819238,3.866998,3.874628,3.844293,3.836877,12.19623,92.94642,3.958084,11.80309,89.58098,3.802101,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.07708,3.81768
"2026-01-01 09:30:00",39718,13.93,8.77,4.005121,3.757959,3.828882,3.841546,3.765863,3.810815,3.860834,3.867273,3.843683,3.834955,12.22473,93.16158,3.957245,11.82163,89.72414,3.803108,260101,93003,3.805,22.53,37.86,24.61,93.94,12.38,4.05,16.19,1.12,1.04,5.46,17.55,4.89,3.22,2.27,6.13,12.86,1.19,13.06602,3.820979
"2026-01-01 09:40:00",39719,13.91,8.89,3.992273,3.767328,3.837884,3.836786,3.772088,3.814935,3.858911,3.86828,3.847253,3.836908,12.25865,93.41728,3.956223,11.82021,89.70339,3.798889,260101,94003,3.81,22.54,37.87,24.62,93.97,12.38,4.04,16.15,1.09,1.01,5.46,17.55,5.14,3.23,2.272,6.13,12.82,1.19,13.05419,3.821468
"2026-01-01 09:50:00",39720,13.91,8.9,3.87243,3.765466,3.83117,3.835718,3.766534,3.819666,3.856775,3.863824,3.854028,3.829553,12.27761,93.5941,3.969223,11.87033,90.09584,3.80397,260101,95003,3.82,22.56,37.89,24.63,93.81,12.36,3.83,15.28,1.11,1.03,5.45,17.52,5.15,3.22,2.27,6.13,12.83,1.19,13.05201,3.815847
"2026-01-01 10:00:00",39721,13.9,8.89,3.860834,3.775476,3.849634,3.845758,3.769708,3.817499,3.864832,3.876276,3.856348,3.834436,12.28823,93.6427,3.956223,11.87243,90.10842,3.802612,260101,100003,3.835,22.55,37.86,24.61,94.33,12.42,3.71,14.81,1.03,0.95,5.45,17.53,5.02,3.23,2.276,6.13,12.83,1.19,13.06449,3.82106
"2026-01-01 10:10:00",39722,13.9,8.9,3.868372,3.784998,3.856256,3.851892,3.777643,3.819971,3.87008,3.880578,3.854394,3.83288,12.29238,93.68258,3.959435,11.84095,89.86993,3.80278,260101,101003,3.838,22.57,37.89,24.63,94.36,12.42,3.93,15.72,1.13,1.05,5.44,17.51,5.32,3.22,2.272,6.13,12.83,1.19,13.06987,3.81863
"2026-01-01 10:20:00",39723,13.94,8.98,3.885065,3.786737,3.862878,3.857629,3.781122,3.820764,3.868982,3.879968,3.856195,3.834436,12.33844,94.04686,3.964828,11.81165,89.64804,3.802948,260101,102003,3.844,22.56,37.86,24.61,94.4,12.42,3.6,14.35,1.14,1.06,5.45,17.53,4.96,3.21,2.263,6.13,12.84,1.2,13.07999,3.819309
"2026-01-01 10:30:00",39724,13.9,9.12,3.90661,3.79223,3.869378,3.865381,3.786706,3.829095,3.87594,3.883234,3.863184,3.842706,12.29467,93.74942,3.9795,11.91088,90.40956,3.806488,260101,103003,3.841,22.57,37.88,24.62,94.55,12.44,3.72,14.85,1.11,1.03,5.46,17.55,5.13,3.23,2.274,6.13,12.82,1.2,13.0816,3.830594
"2026-01-01 10:40:00",39725,13.83,9.32,3.90542,3.80578,3.875879,3.871148,3.796716,3.834253,3.878808,3.890161,3.86654,3.841455,12.30154,93.8264,3.989441,11.98322,90.95554,3.80513,260101,104003,3.843,22.57,37.88,24.62,94.2,12.4,4.01,16.04,1.08,1,5.45,17.52,5.04,3.22,2.269,6.13,12.72,1.2,13.0681,3.826968
"2026-01-01 10:50:00",39726,13.87,9.55,3.963586,3.827264,3.889795,3.877344,3.803216,3.840509,3.884424,3.894891,3.870447,3.847833,12.25114,93.48062,4.005119,11.93284,90.58598,3.810555,260101,105003,3.859,22.58,37.88,24.62,94.64,12.45,4.03,16.1,1.19,1.11,5.45,17.52,5.1,3.22,2.269,6.13,12.8,1.2,13.06642,3.834955
"2026-01-01 11:00:00",39727,13.99,9.85,4.051202,3.861566,3.904718,3.886316,3.803644,3.836236,3.881311,3.890527,3.867639,3.839929,12.26152,93.51986,3.988937,11.9235,90.5013,3.80481,260101,110003,3.902,22.6,37.86,24.61,94.69,12.44,4.24,16.95,1.25,1.16,5.4,17.4,4.98,3.22,2.268,6.13,12.9,1.2,13.05321,3.825487
"2026-01-01 11:10:00",39728,13.97,10.13,4.391443,3.913049,3.891931,3.881524,3.798486,3.824182,3.867883,3.8789,3.857934,3.841455,12.26826,93.51708,3.96685,11.95769,90.7629,3.805649,260101,111003,3.898,22.61,37.88,24.62,94.86,12.47,3.38,13.49,1.2,1.12,5.45,17.53,4.97,3.22,2.272,6.13,12.9,1.2,13.06648,3.828462
"2026-01-01 11:20:00",39729,13.82,10.54,4.47381,3.955469,3.932336,3.882959,3.794153,3.82934,3.864832,3.868494,3.855218,3.837549,12.16693,92.79564,3.987755,12.00008,91.08174,3.804466,260101,112003,3.943,22.64,37.87,24.61,95.18,12.5,4.03,16.09,1.28,1.19,5.43,17.47,5.35,3.22,2.272,6.13,12.72,1.2,13.0732,3.819417
